# word	ipa	meaning	source
#
# Two sources, and the fourth column says which is which.
#
# source=freetalk: the FreeTalk Dictionary V1, Copyright 2024-present
#   FreeTalk.fun, CC BY-NC 4.0 — NON-COMMERCIAL. A product that makes
#   money needs a licence from them. See FREETALK_LICENSE beside this
#   file. https://github.com/freetalk-fun/freetalk-dictionary-v1
#   Changed: the first short, non-circular sense of each word was
#   taken, and nothing else was kept.
#
# source=shadowline: the contractions and possessives, written for this
#   project in tools/contractions.py and under its licence, because the
#   dictionary has no entry containing an apostrophe.
#
# Rebuild with tools/build_seed_glosses.py.
credible	ˈkɹɛdəbəl	Able to be believed; convincing	freetalk
cursed	ˈkɝst	Under a curse	freetalk
day's	ˈdeɪz	Belonging to or relating to day	shadowline
deepest	ˈdipəst	Extending far down from the top or surface	freetalk
defects	ˈdifɛkts	A shortcoming or imperfection	freetalk
delightful	dɪˈlaɪtfəl	Causing delight; charming or pleasing	freetalk
depicted	dɪˈpɪktəd	Show or represent by a drawing, painting, or other art form	freetalk
determines	dəˈtɝmənz	To decide or settle conclusively	freetalk
digit	ˈdɪdʒət	Any of the Arabic numerals from 0 to 9	freetalk
dinosaur	ˈdaɪnəˌsɔɹ	A fossil reptile of the Mesozoic era, often of large size	freetalk
doomed	ˈdumd	Condemned to certain destruction or death	freetalk
drainage	ˈdɹeɪnədʒ	The process of removing water or liquid from an area	freetalk
drowning	ˈdɹaʊnɪŋ	Die through submersion in and inhalation of water	freetalk
embarrassment	ɪmˈbɛɹəsmənt	The state of feeling self-conscious, ashamed, or awkward	freetalk
equations	ɪˈkweɪʒənz	A statement that the values of two mathematical expressions are equal	freetalk
evolving	ɪˈvɑlvɪŋ	Develop gradually	freetalk
exploded	ɪkˈsploʊdəd	To burst forth with sudden violence or noise	freetalk
fairness	ˈfɛɹnəs	The quality of being free from bias or injustice	freetalk
favored	ˈfeɪvɝd	Preferred or recommended	freetalk
felony	ˈfɛləni	A serious crime, typically punishable by imprisonment for more than one year	freetalk
flats	ˈflæts	A level area of land	freetalk
flint	ˈflɪnt	A hard gray rock used for making sparks	freetalk
floral	ˈflɔɹəl	Of or relating to flowers	freetalk
fortress	ˈfɔɹtɹəs	A fortified place or stronghold	freetalk
fulfilled	fʊlˈfɪld	To bring to completion or reality; accomplish	freetalk
fundamentally	ˌfʌndəˈmɛntəli	In a basic or central way	freetalk
grabbing	ˈɡɹæbɪŋ	To seize suddenly or quickly	freetalk
guts	ˈɡʌts	The stomach or belly	freetalk
hairs	ˈhɛɹz	A fine threadlike strand growing from the skin of humans, mammals, and some other animals	freetalk
handing	ˈhændɪŋ	To give or pass something to someone	freetalk
hearted	ˈhɑɹtəd	Having a specified kind of heart or heart as specified	freetalk
herb	ˈɝb	A plant whose leaves, seeds, or flowers are used for flavoring, food, medicine, or perfume	freetalk
herd	ˈhɝd	A large group of animals, especially hoofed mammals, that live, feed, or migrate together	freetalk
husbands	ˈhʌzbəndz	A married man considered in relation to his spouse	freetalk
ideological	ˌaɪdiəˈlɑdʒɪkəl	Relating to or concerned with ideas or ideologies	freetalk
immortal	ˌɪˈmɔɹtəl	Living forever; never dying or decaying	freetalk
incumbent	ˌɪnˈkʌmbənt	Necessary for someone as a duty or responsibility	freetalk
insider	ˌɪnˈsaɪdɝ	A person who is a member of a group or organization and has special knowledge or access	freetalk
insufficient	ˌɪnsəˈfɪʃənt	Not enough; inadequate	freetalk
interval	ˈɪntɝvəl	A period of time between events or occurrences	freetalk
jelly	ˈdʒɛli	A sweet, clear, semisolid, somewhat elastic spread or preserve made from fruit juice and sugar boiled to a thick consistency	freetalk
kai	ˈkaɪ	A sea in the Pacific Ocean, located between Hawaii and Japan	freetalk
kidnapping	ˈkɪdˌnæpɪŋ	The action of abducting someone and holding them captive	freetalk
kilometres	ˌkɪˈlɔˌmʌtɝz	A unit of measurement equal to 1000 meters	freetalk
lenses	ˈlɛnzəz	A piece of glass or other transparent material with curved sides for concentrating or dispersing light rays	freetalk
lick	ˈlɪk	To pass the tongue over something	freetalk
literal	ˈlɪtɝəl	Taking words in their usual or most basic sense without metaphor or exaggeration	freetalk
lunar	ˈlunɝ	Relating to the moon	freetalk
maternal	məˈtɝnəl	Of or relating to a mother	freetalk
maxwell	ˈmækˌswɛl	The centimeter-gram-second electromagnetic unit of magnetic flux	freetalk
medicines	ˈmɛdəsənz	A substance used to treat or prevent disease	freetalk
memoir	ˈmɛmˌwɑɹ	A historical account or biography written from personal knowledge or special sources	freetalk
modification	ˌmɑdəfəˈkeɪʃən	The act or process of making changes to something	freetalk
mold	ˈmoʊld	A hollow container used to give shape to fluid or molten material as it cools and hardens	freetalk
nailed	ˈneɪld	To fasten or secure with a nail	freetalk
napoleon	nəˈpoʊliən	A pastry consisting of thin layers of puff pastry filled with cream or custard	freetalk
neighbouring	ˈneɪbɝɪŋ	Situated or living near one another	freetalk
objection	əbˈdʒɛkʃən	A reason or argument presented in opposition	freetalk
obliged	əˈblaɪdʒd	Grateful or thankful	freetalk
observers	əbˈzɝvɝz	People who watch or notice something	freetalk
occurrence	əˈkɝəns	The fact or state of happening or existing	freetalk
offspring	ˈɔfˌspɹɪŋ	A person's child or children	freetalk
ou	ˈu	Used to express a sense of surprise or disbelief	freetalk
outrageous	aʊˈtɹeɪdʒəs	Shockingly bad or excessive	freetalk
packet	ˈpækət	A small container or package, typically containing a quantity of something	freetalk
pads	ˈpædz	A cushioning or protective device	freetalk
pathway	ˈpæˌθweɪ	A route or way for traveling from one place to another	freetalk
peach	ˈpitʃ	A round stone fruit with juicy yellow flesh and pinkish-orange skin	freetalk
persuaded	pɝˈsweɪdɪd	Convinced or influenced someone to do something	freetalk
plots	ˈplɑts	A small piece of ground, generally used for a specific purpose such as gardening	freetalk
polo	ˈpoʊloʊ	A game played on horseback with mallets and a ball	freetalk
presenter	ˈpɹɛzəntɝ	a person who presents or introduces a program or event	freetalk
proclaimed	pɹoʊˈkleɪmd	Announced officially or publicly	freetalk
prohibition	ˌpɹoʊəˈbɪʃən	The action of forbidding something, especially by law	freetalk
prop	ˈpɹɑp	A support or brace used to hold something in position	freetalk
queen's	ˈkwinz	Belonging to or relating to queen	shadowline
recognizing	ˈɹɛkəɡˌnaɪzɪŋ	Identify or know someone or something from past experience or knowledge	freetalk
recommends	ˌɹɛkəˈmɛndz	To suggest or endorse as being suitable, desirable, or beneficial	freetalk
registry	ˈɹɛdʒɪstɹi	An official list or record, especially one for keeping track of names or items	freetalk
relieve	ɹɪˈliv	To ease or alleviate pain or discomfort	freetalk
remarkably	ɹɪˈmɑɹkəbli	In a way that is worthy of attention or notice	freetalk
repaired	ɹɪˈpɛɹd	To fix or mend something that is broken or damaged	freetalk
rotating	ˈɹoʊˌteɪtɪŋ	Moving in a circle around a central point	freetalk
sandwiches	ˈsændwɪtʃɪz	A food consisting of two or more slices of bread with a filling between them	freetalk
satellites	ˈsætəˌlaɪts	A celestial body orbiting around a planet	freetalk
scar	ˈskɑɹ	A lasting effect of grief, fear, or other emotion left on a person's character by a traumatic experience	freetalk
scouts	ˈskaʊts	A person sent out to obtain information	freetalk
scripture	ˈskɹɪptʃɝ	The sacred writings of a religion	freetalk
seating	ˈsitɪŋ	The act of providing chairs or benches for people to sit on	freetalk
seminar	ˈsɛməˌnɑɹ	A small group of students meeting with a teacher, especially for discussion and research	freetalk
shores	ˈʃɔɹz	The land along the edge of a sea, lake, or river	freetalk
silva	ˈsɪlvə	A forest or wooded area	freetalk
simplicity	sɪmˈplɪsəti	The quality or condition of being simple	freetalk
slightest	ˈslaɪtəst	Small in degree or amount	freetalk
softly	ˈsɔftli	In a gentle or quiet manner	freetalk
specimens	ˈspɛsəmənz	A sample or individual taken as typical of a particular group or kind	freetalk
stereo	ˈstɛɹiˌoʊ	Sound system that uses two or more channels to create a more realistic audio experience	freetalk
supplements	ˈsʌpləmənts	Something that completes or enhances something else when added to it	freetalk
surrey	ˈsɝi	A light four-wheeled carriage with two seats facing forward	freetalk
sustainability	səˌsteɪnəˈbɪlɪti	The ability to be maintained at a certain rate or level	freetalk
symphony	ˈsɪmfəni	An elaborate musical composition for full orchestra, typically in four movements	freetalk
tesla	ˈtɛslə	A unit of magnetic flux density equal to one weber per square meter	freetalk
textbook	ˈtɛkstˌbʊk	A book used as a standard work for the study of a particular subject	freetalk
theological	ˌθiəˈlɑdʒɪkəl	Relating to the study of God and religious beliefs	freetalk
trader	ˈtɹeɪdɝ	A person who buys and sells goods or services	freetalk
undercover	ˌʌndɝˈkʌvɝ	Acting or working in a secret way for the purpose of catching criminals or collecting information	freetalk
vegetation	ˌvɛdʒəˈteɪʃən	Plants in general, especially the plants that are found in a particular area or environment	freetalk
vein	ˈveɪn	A blood vessel that carries blood towards the heart	freetalk
velvet	ˈvɛlvət	A soft fabric with a smooth pile, typically made from silk or a synthetic fiber	freetalk
vendors	ˈvɛndɝz	A person or company that sells goods or services	freetalk
viewer	ˈvjuɝ	A person who watches or looks at something	freetalk
welcoming	ˈwɛlkəmɪŋ	Friendly and inviting	freetalk
whales	ˈweɪlz	A very large marine mammal with a streamlined body and a horizontal tail fin	freetalk
wheeler	ˈwilɝ	A person or thing that wheels	freetalk
worm	ˈwɝm	A long, slender, soft-bodied invertebrate animal	freetalk
zombies	ˈzɑmbiz	A reanimated corpse that has been brought back to life, typically by supernatural means	freetalk
accountant	əˈkaʊntənt	A person who keeps or inspects financial accounts	freetalk
activate	ˈæktəˌveɪt	To make active or cause to function	freetalk
admissions	ædˈmɪʃənz	The act of admitting or allowing someone to enter a place or join an organization	freetalk
amusing	əˈmjuzɪŋ	Providing entertainment or enjoyment	freetalk
beams	ˈbimz	A long piece of timber or metal used in construction	freetalk
behold	bɪˈhoʊld	To see or observe	freetalk
betrayed	bɪˈtɹeɪd	To be unfaithful or disloyal to someone's trust or confidence	freetalk
biased	ˈbaɪəst	Showing an unfair preference for or against something	freetalk
billionaire	ˌbɪljəˈnɛɹ	A person whose wealth amounts to at least a billion dollars	freetalk
bloggers	ˈblɔɡɝz	A person who writes regularly for a blog	freetalk
brewing	ˈbɹuɪŋ	The process of making beer or other beverages through fermentation	freetalk
bypass	ˈbaɪˌpæs	A road or passage that avoids a built-up area, congestion, or obstruction	freetalk
calculation	ˌkælkjəˈleɪʃən	The process or act of determining something by mathematical or logical methods	freetalk
cancellation	ˌkænsəˈleɪʃən	The act of canceling or annulling something	freetalk
cane	ˈkeɪn	A long, hollow or solid, slender stick, especially one used as a support for walking	freetalk
capturing	ˈkæptʃɝɪŋ	To take by force or skill	freetalk
catalyst	ˈkætələst	A substance that increases the rate of a chemical reaction without itself undergoing any permanent chemical change	freetalk
cedar	ˈsidɝ	A type of coniferous tree	freetalk
celebrates	ˈsɛləˌbɹeɪts	To observe (a day or event) with ceremonies or festivities	freetalk
concentrations	ˌkɑnsənˈtɹeɪʃənz	The action or power of focusing one's attention or mental effort	freetalk
concludes	kənˈkludz	To bring to an end	freetalk
cons	ˈkɑnz	To persuade or encourage (someone) to do something by deceit or trickery	freetalk
corpse	ˈkɔɹps	A dead body, especially of a human being	freetalk
crab	ˈkɹæb	A crustacean with a broad carapace, stalked eyes, and five pairs of legs, the first pair of which are modified as pincers	freetalk
cruelty	ˈkɹulti	The quality or state of being cruel	freetalk
decorations	ˌdɛkɝˈeɪʃənz	The act or process of decorating	freetalk
dementia	dɪˈmɛnʃiə	A chronic or persistent disorder of the mental processes caused by brain disease or injury and marked by memory disorders, personality changes, and impaired reasoning	freetalk
demonstrating	ˈdɛmənˌstɹeɪtɪŋ	Show or prove something clearly and convincingly	freetalk
designation	ˌdɛzəɡˈneɪʃən	The action of choosing someone for a particular role or purpose	freetalk
dev	ˈdɛv	A person who is skilled in a particular activity or subject	freetalk
dice	ˈdaɪs	A small cube with each side having a different number of spots on it, ranging from one to six, used in games of chance	freetalk
diploma	dɪˈploʊmɑ	A certificate awarded by an educational institution, typically after completing a course of study	freetalk
disasters	dɪˈzæstɝz	An event causing great harm, damage, or suffering	freetalk
discharged	dɪsˈtʃɑɹdʒd	To release or let go of something	freetalk
dispatch	dɪˈspætʃ	Send off to a destination or for a purpose	freetalk
disputed	dɪˈspjutəd	Contested or argued about	freetalk
dots	ˈdɑts	A small round mark or spot	freetalk
duchess	ˈdʌtʃəs	The wife or widow of a duke	freetalk
dunno	dəˈnoʊ	I don't know	freetalk
economists	ɪˈkɑnəmɪsts	A person who studies or specializes in economics	freetalk
elders	ˈɛldɝz	A person who is older or higher in rank or experience	freetalk
exceeded	ɪkˈsidəd	To go beyond in quantity, degree, rate, etc	freetalk
explanations	ˌɛkspləˈneɪʃənz	A statement or account that makes something clear	freetalk
extinction	ɪkˈstɪŋkʃən	The state or process of a species, family, or larger group being or becoming extinct	freetalk
factions	ˈfækʃənz	A group within a larger organization or political party that has different opinions or goals	freetalk
foil	ˈfɔɪl	A thin sheet of metal	freetalk
formats	ˈfɔɹˌmæts	The way in which something is arranged or set out	freetalk
geology	dʒiˈɑlədʒi	The study of the Earth's physical structure and substance, its history, and the processes that act on it	freetalk
graduating	ˈɡɹædʒəˌweɪtɪŋ	To receive a degree or diploma from a school or university	freetalk
gram	ˈɡɹæm	A metric unit of mass equal to one thousandth of a kilogram	freetalk
heath	ˈhiθ	An area of open uncultivated land covered with low-growing vegetation	freetalk
heavenly	ˈhɛvənli	Of or relating to heaven	freetalk
hormones	ˈhɔɹˌmoʊnz	A regulatory substance produced in an organism and transported in tissue fluids such as blood or sap to stimulate specific cells or tissues into action	freetalk
horrific	hɔˈɹɪfɪk	Causing horror or terror	freetalk
infants	ˈɪnfənts	A child in the earliest period of life	freetalk
insect	ˈɪnˌsɛkt	A small arthropod animal with six legs and a body divided into three parts: head, thorax, and abdomen	freetalk
iris	ˈaɪɹəs	The colored part of the eye surrounding the pupil	freetalk
issuing	ˈɪʃuɪŋ	To send out or distribute	freetalk
lifts	ˈlɪfts	Raises to a higher position	freetalk
locking	ˈlɑkɪŋ	To fasten or secure with a lock	freetalk
logging	ˈlɔɡɪŋ	The activity or business of cutting down trees for timber	freetalk
medications	ˌmɛdəˈkeɪʃənz	A substance used for medical treatment	freetalk
mentality	mɛnˈtæləti	The characteristic way of thinking of a person or group	freetalk
metre	ˈmitɝ	The basic unit of length in the metric system, equal to 100 centimeters	freetalk
miracles	ˈmɪɹəkəlz	An extraordinary event manifesting divine intervention in human affairs	freetalk
neural	ˈnʊɹəl	relating to a nerve or the nervous system	freetalk
newsletter	ˈnuzˌlɛtɝ	A bulletin issued periodically to members of a society, business, or organization	freetalk
nineteenth	ˈnaɪnˈtinθ	Coming after the eighteenth in a series	freetalk
nitrogen	ˈnaɪtɹədʒən	A colorless, odorless, nonmetallic element that constitutes about four-fifths of the air by volume	freetalk
norms	ˈnɔɹmz	A standard or pattern that is typical or expected	freetalk
oceans	ˈoʊʃənz	A very large expanse of sea, in particular each of the main areas into which the sea is divided geographically	freetalk
ooh	ˈu	Used to express surprise or admiration	freetalk
payroll	ˈpeɪˌɹoʊl	A list of employees and their salaries	freetalk
phenomenal	fəˈnɑmənəl	Very remarkable; extraordinary	freetalk
photographic	ˌfoʊtəˈɡɹæfɪk	Of or relating to photography	freetalk
pinch	ˈpɪntʃ	To squeeze or compress between the finger and thumb	freetalk
ping	ˈpɪŋ	A high-pitched, short, sharp sound	freetalk
polished	ˈpɑlɪʃt	Shiny and smooth in texture, appearance, or finish	freetalk
pots	ˈpɑts	A container typically round and deep, used for cooking or storing food	freetalk
predictable	pɹɪˈdɪktəbəl	Able to be foretold or anticipated	freetalk
privileges	ˈpɹɪvlədʒəz	A special right, advantage, or immunity granted or available only to a particular person or group	freetalk
professionally	pɹəˈfɛʃənəli	In a professional manner or way	freetalk
protesting	pɹəˈtɛstɪŋ	Expressing strong disapproval or objection	freetalk
protocols	ˈpɹoʊtəˌkɔlz	A set of rules or guidelines for communication or interaction	freetalk
pushes	ˈpʊʃəz	To exert force on (someone or something) in order to move them away from oneself	freetalk
queer	ˈkwɪɹ	Strange or odd	freetalk
rebounds	ˈɹiˌbaʊndz	To bounce back after hitting a surface	freetalk
reckon	ˈɹɛkən	To consider or regard in a specified way	freetalk
recycling	ɹiˈsaɪkəlɪŋ	The process of converting waste materials into reusable objects	freetalk
restriction	ɹiˈstɹɪkʃən	The act of limiting or controlling something	freetalk
resumed	ɹɪˈzumd	Begin again after a pause or interruption	freetalk
resurrection	ˌɹɛzɝˈɛkʃən	The act of rising from the dead	freetalk
rover	ˈɹoʊvɝ	A person who roves or wanders	freetalk
scars	ˈskɑɹz	A lasting effect of grief, fear, or other emotion left on a person's character by a traumatic experience	freetalk
scholarships	ˈskɑlɝˌʃɪps	An amount of money or other aid granted to a student, as for the purpose of attending a college	freetalk
shelves	ˈʃɛlvz	A flat, horizontal board or surface used for storing or displaying items	freetalk
shipment	ˈʃɪpmənt	The act of shipping goods or cargo	freetalk
slut	ˈslʌt	A woman who has many casual sexual partners	freetalk
sparks	ˈspɑɹks	A small fiery particle thrown off from a fire, alight in ashes, or produced by striking together two hard surfaces such as stone or metal	freetalk
spatial	ˈspeɪʃəl	Relating to space	freetalk
stainless	ˈsteɪnləs	Resistant to staining or rusting	freetalk
statutory	ˈstætʃəˌtɔɹi	Required, permitted, or enacted by statute	freetalk
stellar	ˈstɛlɝ	Of or relating to stars	freetalk
stripes	ˈstɹaɪps	A long, narrow band or line of a different color or texture from the surface on either side of it	freetalk
stubborn	ˈstʌbɝn	Having or showing dogged determination not to change one's attitude or position on something	freetalk
summoned	ˈsʌmənd	To call upon to do something specified	freetalk
swords	ˈsɔɹdz	A weapon with a long metal blade and a hilt	freetalk
syrup	ˈsɝəp	A thick, sweet liquid made by dissolving sugar in water	freetalk
tackles	ˈtækəlz	To make determined efforts to deal with a problem or difficult task	freetalk
tapping	ˈtæpɪŋ	To strike lightly	freetalk
teachings	ˈtitʃɪŋz	Ideas or principles taught by a teacher or religious leader	freetalk
tightly	ˈtaɪtli	In a firm or secure manner	freetalk
tina	ˈtinə	A female given name	freetalk
tones	ˈtoʊnz	A musical or vocal sound with reference to its pitch, quality, and strength	freetalk
tories	ˈtɔˌɹiz	A member or supporter of the Conservative Party in the UK	freetalk
transplant	tɹænˈsplænt	To move or transfer (something) from one place to another	freetalk
traps	ˈtɹæps	A device or mechanism for catching animals	freetalk
turf	ˈtɝf	Grass and the surface layer of earth held together by its roots	freetalk
twitch	ˈtwɪtʃ	A sudden, quick movement or jerk	freetalk
unlocked	ənˈlɑkt	Opened or made accessible by removing a lock or other obstruction	freetalk
unusually	əˈnjuˌʒuəli	In a way that is not usual or common	freetalk
unveiled	ənˈveɪld	Make (something secret or concealed) known to others	freetalk
username	ˈjuzɝˌneɪm	A name used to gain access to a computer system or online service	freetalk
vaccines	ˌvækˈsinz	A substance used to stimulate the production of antibodies and provide immunity against one or several diseases	freetalk
veins	ˈveɪnz	Blood vessels that carry blood towards the heart	freetalk
ventures	ˈvɛntʃɝz	An undertaking involving uncertainty as to the outcome	freetalk
visions	ˈvɪʒənz	The act or power of seeing	freetalk
voiced	ˈvɔɪst	Uttered with vibration of the vocal cords	freetalk
volcano	vɑlˈkeɪnoʊ	A vent in the earth's crust through which lava, steam, ashes, etc., are expelled	freetalk
warmer	ˈwɔɹmɝ	Having a higher temperature than usual	freetalk
webster	ˈwɛbstɝ	A weaver of cloth	freetalk
weddings	ˈwɛdɪŋz	A marriage ceremony, especially considered as including the associated celebrations	freetalk
yelled	ˈjɛld	To shout loudly in anger or excitement	freetalk
accelerated	ækˈsɛlɝˌeɪtɪd	Increase in speed or rate	freetalk
accomplishments	əˈkɑmplɪʃmənts	Something that has been achieved successfully	freetalk
advertised	ˈædvɝˌtaɪzd	Make (a product, service, or event) known to the public through various forms of media	freetalk
advertisements	ˈædvɝˌtaɪzmənts	A notice or announcement in a public medium promoting a product, service, or event	freetalk
ark	ˈɑɹk	A large boat or ship	freetalk
armour	ˈɑɹmɝ	Protective covering worn in battle	freetalk
assaulted	əˈsɔltɪd	Make a physical attack on	freetalk
atoms	ˈætəmz	The basic unit of a chemical element	freetalk
attach	əˈtætʃ	To fasten or join one thing to another	freetalk
awaiting	əˈweɪtɪŋ	To wait for; expect	freetalk
bind	ˈbaɪnd	To tie or fasten something tightly	freetalk
blessings	ˈblɛsɪŋz	God's favor and protection	freetalk
boiling	ˈbɔɪlɪŋ	Extremely hot; full of activity or excitement	freetalk
borrowing	ˈbɑɹoʊɪŋ	To take and use (something that belongs to someone else) with the intention of returning it	freetalk
bowls	ˈboʊlz	A round, deep dish or basin used for holding food or liquid	freetalk
bum	ˈbʌm	A person's buttocks	freetalk
butcher	ˈbʊtʃɝ	A person who slaughters animals for food	freetalk
c'mon	kəˈmɑn	Informal short form of 'come on'	shadowline
chandler	ˈtʃændlɝ	A person who makes or sells candles	freetalk
cheapest	ˈtʃipəst	Of low cost or price	freetalk
communists	ˈkɑmjənəsts	A person who supports or advocates for communism	freetalk
compares	kəmˈpɛɹz	To examine for the purpose of noting similarities and differences	freetalk
conception	kənˈsɛpʃən	The act of conceiving or the state of being conceived	freetalk
congo	ˈkɑŋɡoʊ	A river in Africa	freetalk
counterparts	ˈkaʊntɝˌpɑɹts	A person or thing that corresponds to or has the same function as another person or thing	freetalk
cue	ˈkju	A signal for action	freetalk
deed	ˈdid	Something that is done, performed, or accomplished	freetalk
disciplinary	ˈdɪsəpləˌnɛɹi	relating to the enforcement of discipline	freetalk
dreamed	ˈdɹimd	Past tense of dream	freetalk
dwarf	ˈdwɔɹf	A person of unusually small stature	freetalk
eighty	ˈeɪti	The number 80	freetalk
eligibility	ˌɛlɪdʒəˈbɪlɪti	The state of being qualified for something	freetalk
embraced	ɛmˈbɹeɪst	Hold (someone) closely in one's arms, especially as a sign of affection	freetalk
enacted	ɛˈnæktəd	Make (a bill or other proposal) law	freetalk
endorsement	ɛnˈdɔɹsmənt	The act of publicly supporting or recommending a product, service, or person	freetalk
eyebrows	ˈaɪˌbɹaʊz	The strip of hair growing on the ridge above the eye socket	freetalk
finite	ˈfaɪˌnaɪt	Having limits or bounds	freetalk
flagship	ˈflæɡˌʃɪp	The best or most important thing owned or produced by a particular organization	freetalk
forensic	fɝˈɛnsɪk	Relating to or denoting the application of scientific methods and techniques to the investigation of crime	freetalk
forthcoming	ˈfɔɹθˈkʌmɪŋ	About to happen or appear	freetalk
gallon	ˈɡælən	A unit of liquid capacity equal to 4 quarts or 3.785 liters	freetalk
gems	ˈdʒɛmz	A precious stone or mineral that is cut and polished for use in jewelry	freetalk
glowing	ˈɡloʊɪŋ	Emitting a steady light or heat	freetalk
glucose	ˈɡluˌkoʊs	A simple sugar that is an important energy source in living organisms	freetalk
gore	ˈɡɔɹ	Blood that has been shed, especially as a result of violence	freetalk
gown	ˈɡaʊn	A long dress worn on formal occasions	freetalk
greedy	ˈɡɹidi	Having or showing an intense and selfish desire for something, especially wealth or power	freetalk
halo	ˈheɪloʊ	A circle of light or brightness surrounding something	freetalk
ideally	aɪˈdili	In an ideal manner	freetalk
identifies	aɪˈdɛntəˌfaɪz	Recognizes or determines who or what someone or something is	freetalk
improves	ˌɪmˈpɹuvz	To make or become better	freetalk
infamous	ˈɪnfəməs	Well-known for a bad quality or deed	freetalk
inspirational	ˌɪnspɝˈeɪʃənəl	Providing or showing inspiration	freetalk
internally	ˌɪnˈtɝnəli	Inside something; within	freetalk
kashmir	ˈkæʃmɪɹ	A region in northern India and Pakistan known for its beautiful landscapes	freetalk
lateral	ˈlætɝəl	Of or relating to the side; situated at or extending to the side	freetalk
lent	ˈlɛnt	Past tense of lend	freetalk
lib	ˈlɪb	A political philosophy advocating individual freedom	freetalk
lifelong	ˈlaɪˈflɔŋ	Lasting for the duration of a person's life	freetalk
limestone	ˈlaɪmˌstoʊn	A sedimentary rock consisting mainly of calcium carbonate	freetalk
liner	ˈlaɪnɝ	A person or thing that lines something	freetalk
majors	ˈmeɪdʒɝz	Greater in size, extent, or importance	freetalk
marched	ˈmɑɹtʃt	Walked with regular and measured steps, typically in a group	freetalk
marrying	ˈmɛɹiɪŋ	To take as a husband or wife	freetalk
memes	ˈmɛmz	An image, video, piece of text, etc., typically humorous in nature, that is copied and spread rapidly by internet users	freetalk
mentioning	ˈmɛnʃənɪŋ	Refer to something briefly or casually	freetalk
merge	ˈmɝdʒ	Combine or blend into a single entity	freetalk
mesh	ˈmɛʃ	A material made of a network of wire or thread	freetalk
migrant	ˈmaɪɡɹənt	A person who moves from one place to another in search of work or better living conditions	freetalk
monitored	ˈmɑnətɝd	Watched closely	freetalk
moron	ˈmɔˌɹɑn	A stupid person	freetalk
mortar	ˈmɔɹtɝ	A mixture of sand, water, and cement used for building and repairing walls	freetalk
myths	ˈmɪθs	Traditional stories or legends, especially ones that explain the beliefs or customs of a society	freetalk
naive	ˌnaɪˈiv	Lacking experience, wisdom, or judgment	freetalk
nat	ˈnæt	A unit of currency in Vietnam	freetalk
noises	ˈnɔɪzɪz	Sound or sounds that are loud, unpleasant, or unexpected	freetalk
noticeable	ˈnoʊtəsəbəl	Easily seen or noticed	freetalk
observing	əbˈzɝvɪŋ	To watch carefully	freetalk
opted	ˈɑptɪd	To make a choice or decision	freetalk
pedro	ˈpeɪdɹoʊ	A male given name	freetalk
pens	ˈpɛnz	A writing instrument with a nib for applying ink	freetalk
perfume	pɝˈfjum	A fragrant liquid typically made from essential oils and alcohol	freetalk
pitching	ˈpɪtʃɪŋ	The act of throwing a baseball to a batter in a game	freetalk
pleasing	ˈplizɪŋ	Giving pleasure or satisfaction; enjoyable or agreeable	freetalk
premiums	ˈpɹimiəmz	An amount to be paid for an insurance policy	freetalk
prestige	pɹɛˈstiʒ	Widespread respect and admiration felt for someone or something on the basis of a perception of their achievements or quality	freetalk
protects	pɹəˈtɛkts	To keep safe from harm or danger	freetalk
pyramid	ˈpɪɹəmɪd	A structure with a square or triangular base and sloping sides that meet at a point	freetalk
realizes	ˈɹiəˌlaɪzɪz	To become fully aware of something	freetalk
relevance	ˈɹɛləvəns	The quality or state of being closely connected or appropriate to the matter at hand	freetalk
remotely	ɹiˈmoʊtli	From a distance	freetalk
resorts	ɹɪˈzɔɹts	A place that is a popular destination for vacations or recreation	freetalk
retailer	ˈɹiˌteɪlɝ	A person or business that sells goods to the public	freetalk
rigid	ˈɹɪdʒəd	Not flexible or pliant; stiff	freetalk
rom	ˈɹɑm	A type of narrative poem or tale dealing with chivalry and adventure	freetalk
sailors	ˈseɪlɝz	A person whose occupation is sailing	freetalk
sampling	ˈsæmplɪŋ	The act of selecting a representative portion of a larger group for analysis or testing	freetalk
screenshot	ˈskɹinˌʃɑt	A digital image of the contents of a computer or mobile device screen	freetalk
selfie	ˈsɛlˌfi	A photograph that one has taken of oneself, typically with a smartphone	freetalk
settlers	ˈsɛtlɝz	A person who settles in a new country or area	freetalk
shattered	ˈʃætɝd	Broken into many pieces	freetalk
signatures	ˈsɪɡnətʃɝz	A person's name written in a distinctive way as a form of identification	freetalk
spacecraft	ˈspeɪˌskɹæft	A vehicle designed for travel or operation in outer space	freetalk
specification	ˌspɛsɪfɪˈkeɪʃən	A detailed description or explanation of how something should be done, made, or performed	freetalk
spiders	ˈspaɪdɝz	A small creature with eight legs that spins webs to catch insects	freetalk
splendid	ˈsplɛndɪd	Magnificent or grand in appearance	freetalk
strokes	ˈstɹoʊks	A movement of one's hand or an object across a surface	freetalk
successes	səkˈsɛsəz	The accomplishment of an aim or purpose	freetalk
summers	ˈsʌmɝz	The warmest season of the year, in the northern hemisphere from June to August and in the southern hemisphere from December to February	freetalk
supplying	səˈplaɪɪŋ	To provide something that is needed or wanted	freetalk
telescope	ˈtɛləˌskoʊp	An optical instrument designed to make distant objects appear nearer	freetalk
tended	ˈtɛndɪd	To care for or look after	freetalk
